institution|group|id|uuid|N|gen_random_uuid()|PK
institution|group|institution_id|uuid|N||FK institution.institution
institution|group|slug|text|N||
institution|group|label|text|N||
institution|group|description|text|N|''|
institution|group|module_permissions|text[]|N|'{}'|inst:* module keys
institution|group|product_scope|uuid[]|Y||null = all products
institution|group|is_system|boolean|N|false|
institution|group|created_by|uuid|Y||FK institution.member
institution|group|created_at|timestamptz|N|now()|
institution|group|updated_at|timestamptz|N|now()|
institution|institution|id|uuid|N|gen_random_uuid()|PK
institution|institution|name|varchar|N||
institution|institution|legal_name|varchar|N||
institution|institution|institution_type|varchar|N||
institution|institution|reg_number|varchar|Y||
institution|institution|regulator|varchar|Y||
institution|institution|country|varchar|N||
institution|institution|website|varchar|Y||
institution|institution|deployment_model|varchar|N|'saas'|saas/paas/on_prem
institution|institution|modules|jsonb|N|'{}'|licensed module entitlements
institution|institution|onboarding_stage|varchar|N|'registered'|
institution|institution|compliance_status|varchar|N|'not_submitted'|
institution|institution|compliance_notes|text|Y||
institution|institution|compliance_reviewed_at|timestamptz|Y||
institution|institution|compliance_reviewed_by|uuid|Y||
institution|institution|approved|boolean|N|false|
institution|institution|approved_at|timestamptz|Y||
institution|institution|approved_by|uuid|Y||
institution|institution|suspended_at|timestamptz|Y||
institution|institution|suspended_by|uuid|Y||
institution|institution|suspension_reason|text|Y||
institution|institution|offboarded_at|timestamptz|Y||
institution|institution|primary_contact_name|varchar|Y||
institution|institution|primary_contact_email|varchar|Y||
institution|institution|primary_contact_phone|varchar|Y||
institution|institution|tax_id|text|Y||
institution|institution|incorporation_date|date|Y||
institution|institution|logo_url|text|Y||
institution|institution|timezone|text|N|'Indian/Mauritius'|
institution|institution|notes|text|Y||
institution|institution|metadata|jsonb|N|'{}'|
institution|institution|created_at|timestamptz|N|now()|
institution|institution|updated_at|timestamptz|N|now()|
institution|institution_sla_config|id|uuid|N|gen_random_uuid()|PK
institution|institution_sla_config|institution_id|uuid|N||FK institution.institution
institution|institution_sla_config|product_id|uuid|Y||FK catalog.product
institution|institution_sla_config|product_code|text|Y||
institution|institution_sla_config|bid_window_minutes|integer|Y||overrides catalog.product_sla
institution|institution_sla_config|auto_withdraw_minutes|integer|Y||
institution|institution_sla_config|integration_mode|text|Y||portal/webhook/api_pull/core_banking
institution|institution_sla_config|created_at|timestamptz|N|now()|
institution|institution_sla_config|updated_at|timestamptz|N|now()|
institution|kyb_document|id|uuid|N|gen_random_uuid()|PK
institution|kyb_document|institution_id|uuid|N||FK institution.institution
institution|kyb_document|doc_type|text|N||
institution|kyb_document|label|text|N||
institution|kyb_document|storage_path|text|N||
institution|kyb_document|mime_type|text|N||
institution|kyb_document|file_size_bytes|integer|Y||
institution|kyb_document|status|text|N|'pending'|
institution|kyb_document|rejection_reason|text|Y||
institution|kyb_document|reviewed_by|uuid|Y||
institution|kyb_document|reviewed_at|timestamptz|Y||
institution|kyb_document|expires_at|timestamptz|Y||
institution|kyb_document|uploaded_by|uuid|Y||FK institution.member
institution|kyb_document|created_at|timestamptz|N|now()|
institution|member|id|uuid|N|gen_random_uuid()|PK
institution|member|institution_id|uuid|N||FK institution.institution
institution|member|auth_user_id|uuid|N||ficium-auth subject
institution|member|email|varchar|N||
institution|member|full_name|varchar|Y||
institution|member|role|varchar|N|'analyst'|
institution|member|member_role|text|Y||
institution|member|is_primary_admin|boolean|N|false|
institution|member|active|boolean|N|true|
institution|member|group_id|uuid|Y||FK portal_admin.user_groups
institution|member|custom_group_id|uuid|Y||FK institution.group
institution|member|system_group_id|uuid|Y||
institution|member|invited_by|uuid|Y||
institution|member|invited_at|timestamptz|Y||
institution|member|activated_at|timestamptz|Y||
institution|member|deactivated_at|timestamptz|Y||
institution|member|created_at|timestamptz|N|now()|
institution|member|updated_at|timestamptz|N|now()|
institution|pending_actions|id|uuid|N|gen_random_uuid()|PK
institution|pending_actions|action_category|text|N||bid.* or internal
institution|pending_actions|action_status|text|N|'pending'|
institution|pending_actions|maker_id|uuid|N||FK institution.member
institution|pending_actions|maker_role|text|N|''|
institution|pending_actions|institution_id|uuid|N||FK institution.institution
institution|pending_actions|resource_type|text|N||
institution|pending_actions|resource_id|uuid|Y||
institution|pending_actions|payload|jsonb|N|'{}'|
institution|pending_actions|payload_before|jsonb|Y||
institution|pending_actions|checker_id|uuid|Y||FK institution.member
institution|pending_actions|checker_role|text|Y||
institution|pending_actions|checker_note|text|Y||
institution|pending_actions|checked_at|timestamptz|Y||
institution|pending_actions|initiated_at|timestamptz|N|now()|
institution|pending_actions|expires_at|timestamptz|N|now()+7d|
institution|pending_actions|execution_status|text|Y|'pending'|
institution|pending_actions|executed_at|timestamptz|Y||
institution|pending_actions|execution_error|text|Y||
institution|pending_actions|created_at|timestamptz|N|now()|
